frame_number,vehicle_count,processing_time_seconds
2894,1,0.060194
2895,1,0.061251
2896,1,0.056317
2897,1,0.062396
2898,1,0.151177
2899,1,0.170022
2900,1,0.139539
2901,1,0.2206
2902,1,0.146403
2903,1,0.12865
2904,1,0.147618
2905,1,0.215977
2906,1,0.152025
2907,1,0.143654
2908,1,0.146258
2909,1,0.149873
2910,1,0.151571
2911,1,0.157684
2912,1,0.149342
2913,1,0.214654
2914,1,0.148
2915,1,0.157987
2916,1,0.152412
2917,1,0.161087
2918,1,0.147591
2919,1,0.127211
2920,1,0.142754
2921,1,0.184832
2922,1,0.190843
2923,1,0.165961
2924,1,0.190036
2925,1,0.174326
2926,1,0.168767
2927,1,0.164592
2928,1,0.154175
2929,1,0.151072
2930,1,0.172788
2931,1,0.176266
2932,1,0.173165
2933,1,0.152988
2934,1,0.179587
2935,1,0.149956
2936,1,0.179114
2937,1,0.16573
2938,1,0.162137
2939,1,0.170685
2940,1,0.166856
2941,1,0.173033
2942,1,0.165953
2943,1,0.175836
2944,1,0.163505
2945,1,0.165621
2946,1,0.169458
2947,1,0.183365
2948,1,0.129617
2949,1,0.065963
2950,1,0.061824
2951,1,0.05492
2952,1,0.056027
2953,1,0.053996
2954,1,0.054437
2955,1,0.054957
2956,1,0.055593
2957,1,0.056962
2958,1,0.056061
2959,1,0.10876
2960,1,0.171808
2961,1,0.155654
2962,1,0.15873
2963,1,0.163586
2964,1,0.154468
2965,1,0.155107
2966,1,0.15505
2967,1,0.15016
2968,1,0.151541
2969,1,0.141289
2970,1,0.144057
2971,1,0.148819
2972,1,0.147746
2973,1,0.158524
2974,1,0.150754
2975,1,0.142702
2976,1,0.156482
2977,1,0.149105
2978,1,0.144186
2979,1,0.14768
2980,1,0.148841
2981,1,0.152984
2982,1,0.149863
2983,1,0.170484
2984,1,0.157538
2985,1,0.155513
2986,1,0.150626
2987,1,0.150048
2988,1,0.151874
2989,1,0.151225
2990,1,0.1564
2991,1,0.152635
2992,0,0.152775
2993,0,0.179957
2994,0,0.1618
2995,1,0.159723
2996,1,0.151526
2997,1,0.148567
2998,1,0.154315
2999,1,0.151407
3000,1,0.155983
3001,1,0.154599
3002,1,0.148983
3003,1,0.149619
3004,1,0.157482
3005,1,0.156304
3006,1,0.153901
3007,0,0.150679
3008,0,0.136829
3009,1,0.151928
3010,0,0.151023
3011,0,0.173269
3012,0,0.243821
3013,0,0.075582
3014,0,0.057911
3015,0,0.064319
3016,0,0.058815
3017,0,0.067268
3018,0,0.058634
3019,0,0.057872
3020,0,0.05782
3021,0,0.057573
3022,0,0.057883
3023,0,0.060843
3024,0,0.055535
3025,0,0.057795
3026,0,0.103922
3027,0,0.18872
3028,0,0.173308
3029,0,0.16814
3030,0,0.178587
3031,0,0.182146
3032,0,0.156611
3033,0,0.15946
3034,0,0.14884
3035,0,0.150358
3036,0,0.145574
3037,0,0.146652
3038,0,0.145921
3039,0,0.152135
3040,0,0.153284
3041,0,0.1503
3042,0,0.150891
3043,0,0.15059
3044,0,0.149511
3045,0,0.166724
3046,0,0.164248
3047,0,0.159702
3048,0,0.165987
3049,0,0.167495
3050,0,0.165822
3051,0,0.173978
3052,0,0.182569
3053,0,0.186049
3054,0,0.17505
3055,0,0.177941
3056,0,0.194976
3057,1,0.174245
3058,1,0.17637
3059,1,0.156147
3060,1,0.155067
3061,1,0.154193
3062,1,0.167696
3063,1,0.153858
3064,1,0.1478
3065,0,0.171486
3066,0,0.175911
3067,0,0.153077
3068,0,0.161672
3069,1,0.151689
3070,1,0.240545
3071,1,0.142177
3072,0,0.185883
3073,0,0.160106
3074,0,0.157075
3075,0,0.165097
3076,0,0.164085
3077,0,0.154033
3078,0,0.150323
3079,0,0.173043
3080,0,0.157378
3081,1,0.150812
3082,0,0.156459
3083,0,0.149562
3084,0,0.154479
3085,0,0.151275
3086,0,0.150919
3087,0,0.150501
3088,0,0.154581
3089,0,0.153126
3090,0,0.156748
3091,0,0.15455
3092,0,0.155185
3093,0,0.147893
3094,0,0.150071
3095,0,0.153063
3096,0,0.149881
3097,0,0.1524
3098,0,0.182625
3099,0,0.152074
3100,0,0.150376
3101,0,0.156219
3102,0,0.151626
3103,0,0.155983
3104,0,0.153209
3105,0,0.150445
3106,0,0.140798
3107,0,0.150573
3108,0,0.148588
3109,0,0.142948
3110,0,0.144407
3111,0,0.155139
3112,0,0.148052
3113,0,0.154243
3114,0,0.150166
3115,0,0.153701
3116,0,0.151567
3117,0,0.154159
3118,0,0.151419
3119,0,0.153531
3120,0,0.155866
3121,0,0.149347
3122,0,0.16672
3123,0,0.151856
3124,0,0.153563
3125,0,0.153226
3126,0,0.147383
3127,0,0.145249
3128,0,0.153193
3129,0,0.145348
3130,0,0.147899
3131,0,0.14689
3132,0,0.144546
3133,0,0.147783
3134,0,0.146734
3135,0,0.160854
3136,0,0.151011
3137,0,0.153401
3138,0,0.158277
3139,0,0.152847
3140,0,0.156252
3141,0,0.153925
3142,0,0.14849
3143,1,0.150823
3144,0,0.150235
3145,0,0.154597
3146,0,0.15632
3147,0,0.152164
3148,0,0.147725
3149,0,0.153896
3150,0,0.152056
3151,0,0.155126
3152,0,0.157605
3153,0,0.15533
3154,0,0.152134
3155,0,0.150995
3156,0,0.151359
3157,0,0.145152
3158,0,0.15332
3159,0,0.151311
3160,0,0.151116
3161,0,0.211165
3162,0,0.169918
3163,0,0.151837
3164,0,0.163309
3165,0,0.171766
3166,0,0.159521
3167,0,0.143378
3168,0,0.144779
3169,0,0.14486
3170,0,0.15242
3171,0,0.153127
3172,0,0.150497
3173,0,0.15075
3174,0,0.149583
3175,0,0.154811
3176,0,0.157193
3177,0,0.150196
3178,0,0.15184
3179,0,0.154864
3180,0,0.15697
3181,0,0.150751
3182,0,0.148194
3183,0,0.146139
3184,0,0.148376
3185,0,0.150358
3186,0,0.150185
3187,0,0.144921
3188,0,0.158358
3189,0,0.148878
3190,0,0.149577
3191,0,0.15492
3192,0,0.157425
3193,0,0.155027
3194,0,0.149503
3195,0,0.150101
3196,0,0.15011
3197,0,0.145526
3198,0,0.153533
3199,0,0.151794
3200,0,0.153282
3201,0,0.153297
3202,0,0.149451
3203,0,0.153108
3204,0,0.149237
3205,0,0.149503
3206,0,0.151629
3207,0,0.151652
3208,0,0.150384
3209,0,0.215527
3210,0,0.149243
3211,0,0.149276
3212,0,0.148959
3213,0,0.161451
3214,0,0.185205
3215,0,0.152822
3216,0,0.151641
3217,0,0.158472
3218,0,0.160919
3219,0,0.156138
3220,0,0.147872
3221,0,0.141101
3222,0,0.147935
3223,0,0.154396
3224,0,0.153102
3225,0,0.15068
3226,0,0.151815
3227,0,0.148812
3228,0,0.150885
3229,0,0.158367
3230,0,0.148138
3231,0,0.152226
3232,0,0.154552
3233,0,0.150212
3234,0,0.152749
3235,0,0.150533
3236,0,0.162475
3237,0,0.142734
3238,0,0.150369
3239,0,0.147793
3240,0,0.150018
3241,0,0.157517
3242,0,0.158465
3243,0,0.148051
3244,0,0.15075
3245,0,0.150959
3246,0,0.145139
3247,0,0.14859
3248,0,0.149113
3249,0,0.150671
3250,0,0.153737
3251,0,0.150974
3252,0,0.146748
3253,0,0.151765
3254,0,0.152667
3255,0,0.152778
3256,0,0.149022
3257,0,0.146946
3258,0,0.146285
3259,0,0.149355
3260,0,0.149158
3261,0,0.153848
3262,0,0.153133
3263,0,0.147521
3264,0,0.156503
3265,0,0.154569
3266,0,0.141389
3267,0,0.152465
3268,0,0.153125
3269,0,0.154257
3270,0,0.151867
3271,0,0.148779
3272,0,0.148299
3273,0,0.154923
3274,0,0.140328
3275,0,0.134116
3276,0,0.150537
3277,0,0.148549
3278,0,0.16134
3279,0,0.153801
3280,0,0.152642
3281,0,0.151221
3282,0,0.143814
3283,0,0.147699
3284,0,0.148887
3285,0,0.147782
3286,0,0.152259
3287,0,0.149197
3288,0,0.147506
3289,0,0.152389
3290,0,0.156838
3291,0,0.146409
3292,0,0.148287
3293,0,0.157077
3294,0,0.151642
3295,0,0.150355
3296,0,0.15413
3297,0,0.146221
3298,0,0.149986
3299,0,0.14567
3300,0,0.149593
3301,0,0.157339
3302,0,0.149644
3303,0,0.176381
3304,0,0.181942
3305,0,0.151149
3306,0,0.178183
3307,0,0.153699
3308,0,0.178955
3309,0,0.161166
3310,0,0.165294
3311,0,0.166818
3312,0,0.21922
3313,0,0.164904
3314,0,0.15499
3315,0,0.176614
3316,1,0.161685
3317,0,0.171808
3318,0,0.180905
3319,0,0.180444
3320,0,0.166118
3321,1,0.163381
3322,1,0.208591
3323,1,0.179709
3324,1,0.178652
3325,1,0.167059
3326,1,0.212828
3327,1,0.155467
3328,1,0.169221
3329,1,0.146865
3330,1,0.150063
3331,1,0.154105
3332,1,0.154629
3333,1,0.150312
3334,1,0.152478
3335,1,0.149874
3336,1,0.159364
3337,1,0.151446
3338,1,0.145597
3339,1,0.149727
3340,1,0.146906
3341,1,0.147592
3342,1,0.148089
3343,1,0.148553
3344,1,0.152331
3345,1,0.1524
3346,1,0.148381
3347,1,0.149157
3348,1,0.151498
3349,1,0.150864
3350,1,0.148841
3351,1,0.149247
3352,1,0.153842
3353,1,0.152334
3354,1,0.154365
3355,0,0.159584
3356,0,0.149369
3357,0,0.147113
3358,0,0.149114
3359,1,0.150993
3360,1,0.150735
3361,0,0.150277
3362,0,0.16304
3363,1,0.182337
3364,1,0.169302
3365,0,0.164672
3366,1,0.164626
3367,1,0.151114
3368,1,0.149835
3369,1,0.14925
3370,1,0.154673
3371,1,0.148456
3372,1,0.153205
3373,1,0.154048
3374,1,0.14754
3375,1,0.151048
3376,1,0.145745
3377,1,0.147296
3378,1,0.146835
3379,1,0.149537
3380,1,0.149078
3381,1,0.151863
3382,1,0.149336
3383,1,0.142895
3384,1,0.153113
3385,1,0.155243
3386,1,0.151673
3387,1,0.157651
3388,1,0.149
3389,0,0.156846
3390,1,0.208523
3391,1,0.153561
3392,1,0.152121
3393,1,0.139517
3394,1,0.151365
3395,1,0.150482
3396,1,0.15237
3397,1,0.155238
3398,1,0.154002
3399,1,0.153728
3400,1,0.153452
3401,1,0.1602
3402,1,0.152747
3403,1,0.153408
3404,1,0.15609
3405,1,0.144478
3406,1,0.147652
3407,1,0.152567
3408,1,0.151245
3409,1,0.149313
3410,1,0.185567
3411,1,0.15955
3412,1,0.157373
3413,1,0.146876
3414,1,0.164705
3415,1,0.158758
3416,1,0.163854
3417,1,0.168943
3418,1,0.148886
3419,1,0.153873
3420,1,0.159486
3421,1,0.158962
3422,1,0.200269
3423,1,0.169046
3424,1,0.159362
3425,1,0.157856
3426,1,0.146455
3427,1,0.156371
3428,1,0.169258
3429,2,0.148035
3430,2,0.150258
3431,2,0.17343
3432,2,0.153406
3433,2,0.155446
3434,2,0.152605
3435,2,0.16306
3436,2,0.153464
3437,2,0.14188
3438,2,0.146024
3439,2,0.145443
3440,2,0.164096
3441,2,0.154751
3442,2,0.146347
3443,2,0.163872
3444,2,0.155184
3445,2,0.149125
3446,2,0.219025
3447,2,0.153858
3448,2,0.157925
3449,2,0.152
3450,2,0.151117
3451,2,0.153172
3452,2,0.154426
3453,2,0.15013
3454,2,0.158043
3455,2,0.158794
3456,2,0.165453
3457,2,0.16015
3458,2,0.161666
3459,2,0.154091
3460,2,0.175507
3461,2,0.176627
3462,2,0.153099
3463,2,0.150297
3464,2,0.159967
3465,2,0.153105
3466,2,0.144157
3467,2,0.157122
3468,2,0.141299
3469,2,0.150816
3470,2,0.14614
3471,2,0.151232
3472,2,0.152517
3473,2,0.155146
3474,2,0.14385
3475,2,0.156982
3476,2,0.149803
3477,2,0.15142
3478,2,0.152828
3479,2,0.150991
3480,2,0.150661
3481,2,0.15159
3482,2,0.147611
3483,3,0.141982
3484,3,0.145194
3485,3,0.152752
3486,2,0.148734
3487,2,0.150848
3488,2,0.148279
3489,2,0.141979
3490,2,0.159422
3491,2,0.152003
3492,2,0.150145
3493,2,0.156567
3494,2,0.142367
3495,2,0.155858
3496,2,0.155502
3497,2,0.151916
3498,2,0.149193
3499,2,0.147883
3500,2,0.152909
3501,2,0.150283
3502,2,0.152945
3503,3,0.157279
3504,2,0.150512
3505,2,0.145853
3506,2,0.156939
3507,2,0.151521
3508,2,0.162552
3509,2,0.168177
3510,2,0.157125
3511,2,0.153448
3512,2,0.152694
3513,2,0.162411
3514,2,0.151602
3515,2,0.151692
3516,2,0.146633
3517,2,0.154245
3518,2,0.154006
3519,2,0.164675
3520,2,0.156775
3521,2,0.159827
3522,2,0.151549
3523,2,0.151063
3524,2,0.151087
3525,3,0.155167
3526,2,0.157049
3527,2,0.153205
3528,2,0.152975
3529,2,0.151666
3530,2,0.151541
3531,2,0.143327
3532,2,0.152352
3533,2,0.155841
3534,3,0.147054
3535,3,0.150376
3536,3,0.157576
3537,2,0.150762
3538,3,0.146979
3539,3,0.151026
3540,3,0.154114
3541,3,0.148856
3542,3,0.155137
3543,5,0.154559
3544,3,0.155415
3545,3,0.152566
3546,4,0.151866
3547,3,0.150399
3548,3,0.152336
3549,3,0.1547
3550,3,0.148148
3551,3,0.148221
3552,3,0.146791
3553,3,0.152765
3554,3,0.148461
3555,3,0.150918
3556,3,0.149592
3557,3,0.15013
3558,3,0.147831
3559,3,0.149903
3560,3,0.148855
3561,4,0.141767
3562,3,0.145952
3563,4,0.148856
3564,3,0.149216
3565,3,0.156045
3566,3,0.154164
3567,3,0.15171
3568,3,0.148682
3569,3,0.144917
3570,3,0.145547
3571,1,0.15793
3572,1,0.162207
3573,2,0.142001
3574,1,0.137837
3575,3,0.161515
3576,2,0.147413
3577,3,0.151919
3578,3,0.1513
3579,3,0.151907
3580,3,0.14482
3581,3,0.144855
3582,3,0.15608
3583,3,0.153662
3584,3,0.153205
3585,3,0.151686
3586,3,0.14997
3587,3,0.153308
3588,3,0.146087
3589,3,0.151551
3590,3,0.170837
3591,4,0.154164
3592,3,0.156242
3593,3,0.153944
3594,4,0.159635
3595,3,0.149062
3596,3,0.152593
3597,4,0.157039
3598,3,0.205215
3599,3,0.173824
3600,3,0.163926
3601,3,0.153903
3602,3,0.15392
3603,3,0.155175
3604,3,0.152435
3605,3,0.151185
3606,3,0.158995
3607,3,0.159519
3608,3,0.15544
3609,3,0.152041
3610,3,0.149641
3611,3,0.152806
3612,3,0.150989
3613,4,0.156065
3614,4,0.146595
3615,3,0.149934
3616,4,0.172555
3617,3,0.153085
3618,4,0.154843
3619,3,0.150303
3620,3,0.149636
3621,3,0.154209
3622,3,0.140631
3623,3,0.064168
3624,3,0.060798
3625,3,0.05631
3626,3,0.054763
3627,3,0.054513
3628,3,0.058315
3629,3,0.05924
3630,3,0.059062
3631,3,0.062897
3632,3,0.05552
3633,3,0.05418
3634,3,0.05331
3635,3,0.054679
3636,3,0.057355
3637,3,0.064013
3638,3,0.141402
3639,3,0.066261
3640,3,0.055652
3641,3,0.063592
3642,3,0.055626
3643,2,0.178717
3644,2,0.160103
3645,3,0.155563
3646,3,0.160906
3647,2,0.15817
3648,2,0.15294
3649,2,0.141637
3650,2,0.148267
3651,2,0.146535
3652,2,0.146781
3653,2,0.148266
3654,2,0.152063
3655,2,0.141269
3656,2,0.137763
3657,2,0.245068
3658,2,0.148085
3659,2,0.143549
3660,2,0.146542
3661,2,0.151427
3662,2,0.152206
3663,2,0.147175
3664,2,0.152792
3665,3,0.154638
3666,2,0.160412
3667,1,0.164014
3668,2,0.160656
3669,2,0.153671
3670,2,0.150885
3671,2,0.156864
3672,2,0.153254
3673,2,0.154943
3674,2,0.158739
3675,2,0.134022
3676,1,0.15448
3677,2,0.156234
3678,2,0.15323
3679,2,0.148294
3680,2,0.145837
3681,2,0.150141
3682,2,0.14749
3683,1,0.150034
3684,1,0.149685
3685,2,0.174128
3686,2,0.174195
3687,2,0.150264
3688,2,0.176593
3689,2,0.160822
3690,2,0.166889
3691,2,0.158008
3692,2,0.196525
3693,2,0.157623
3694,2,0.174809
3695,2,0.163472
3696,2,0.160035
3697,2,0.181402
3698,2,0.156905
3699,2,0.158472
3700,2,0.155003
3701,2,0.188291
3702,2,0.175059
3703,2,0.167116
3704,2,0.16201
3705,2,0.165673
3706,2,0.175809
3707,2,0.171164
3708,2,0.205923
3709,2,0.182729
3710,2,0.156772
3711,2,0.160954
3712,3,0.145774
3713,2,0.147369
3714,2,0.158436
3715,2,0.148501
3716,2,0.143486
3717,2,0.154746
3718,2,0.155059
3719,2,0.153529
3720,2,0.153177
3721,3,0.158844
3722,3,0.14875
3723,2,0.155627
3724,2,0.165953
3725,3,0.172723
3726,3,0.170358
3727,2,0.166239
3728,2,0.164555
3729,2,0.154488
3730,2,0.153904
3731,3,0.152719
3732,2,0.153475
3733,2,0.152348
3734,2,0.174664
3735,2,0.163293
3736,3,0.169701
3737,2,0.161883
3738,3,0.166179
3739,3,0.156211
3740,3,0.152062
3741,3,0.156179
3742,2,0.134996
3743,2,0.148406
3744,2,0.151936
3745,2,0.153566
3746,2,0.154864
3747,3,0.160581
3748,3,0.157054
3749,3,0.152226
3750,2,0.153343
3751,2,0.156445
3752,2,0.151827
3753,2,0.145719
3754,2,0.159203
3755,2,0.161423
3756,2,0.158078
3757,2,0.158768
3758,2,0.159785
3759,2,0.150432
3760,2,0.153309
3761,2,0.143147
3762,2,0.140137
3763,2,0.155135
3764,2,0.153253
3765,2,0.147953
3766,2,0.141943
3767,2,0.142448
3768,2,0.153412
3769,2,0.160151
3770,2,0.159146
3771,2,0.154632
3772,2,0.155694
3773,2,0.161774
3774,2,0.157025
3775,2,0.161222
3776,2,0.154609
3777,2,0.151753
3778,1,0.147535
3779,1,0.15672
3780,2,0.161392
3781,2,0.175431
3782,2,0.173237
3783,2,0.167281
3784,2,0.160094
3785,2,0.180346
3786,2,0.176545
3787,1,0.154169
3788,2,0.155664
3789,1,0.159493
3790,1,0.159554
3791,1,0.157053
3792,1,0.153769
3793,1,0.146672
3794,1,0.150369
3795,1,0.154445
3796,1,0.160182
3797,1,0.169027
3798,1,0.155796
3799,1,0.163365
3800,1,0.150604
3801,1,0.163336
3802,1,0.143212
3803,1,0.153824
3804,1,0.165324
3805,1,0.155512
3806,1,0.162125
3807,1,0.158532
3808,1,0.150368
3809,1,0.160368
3810,1,0.156729
3811,1,0.164277
3812,1,0.153415
3813,1,0.175795
3814,1,0.155967
3815,1,0.157689
3816,1,0.158932
3817,1,0.173166
3818,1,0.17035
3819,1,0.154164
3820,1,0.149587
3821,1,0.172306
3822,1,0.150157
3823,1,0.143119
3824,1,0.153708
3825,1,0.149939
3826,1,0.152504
3827,1,0.150557
3828,1,0.152929
3829,1,0.148287
3830,1,0.145306
3831,1,0.15075
3832,1,0.14058
3833,1,0.149694
3834,1,0.15039
3835,1,0.151371
3836,1,0.161187
3837,1,0.151541
3838,1,0.151458
3839,1,0.155923
3840,1,0.147408
3841,1,0.1625
3842,1,0.151216
3843,1,0.149346
3844,1,0.170796
3845,1,0.174963
3846,1,0.164529
3847,1,0.160754
3848,1,0.156558
3849,1,0.153342
3850,1,0.153907
3851,1,0.152492
3852,1,0.150308
3853,0,0.152513
3854,0,0.151083
3855,1,0.145115
3856,1,0.150513
3857,1,0.147823
3858,1,0.149015
3859,1,0.151007
3860,1,0.158328
3861,1,0.154196
3862,1,0.160237
3863,1,0.151805
3864,1,0.190976
3865,1,0.16464
3866,1,0.159798
3867,0,0.151289
3868,0,0.14872
3869,0,0.148248
3870,0,0.164447
3871,0,0.174006
3872,0,0.152697
3873,0,0.15341
3874,0,0.175269
3875,0,0.174992
3876,0,0.158929
3877,0,0.158655
3878,0,0.153734
3879,0,0.149685
3880,0,0.147111
3881,0,0.150706
3882,0,0.152536
3883,0,0.150358
3884,0,0.148427
3885,0,0.146407
3886,0,0.147879
3887,0,0.149866
3888,0,0.152018
3889,0,0.152556
3890,0,0.150059
3891,0,0.150939
3892,0,0.151879
3893,0,0.144751
3894,0,0.151306
3895,0,0.151294
3896,0,0.149074
3897,0,0.150648
3898,0,0.152703
3899,0,0.149429
3900,0,0.149105
3901,0,0.159356
3902,0,0.14734
3903,0,0.148692
3904,0,0.156671
3905,0,0.158323
3906,0,0.165804
3907,0,0.163235
3908,0,0.169344
3909,0,0.151736
3910,0,0.206658
3911,0,0.152437
3912,0,0.154396
3913,0,0.16472
3914,0,0.163713
3915,0,0.161921
3916,0,0.159123
3917,0,0.4424
3918,0,0.148856
3919,0,0.156147
3920,0,0.152347
3921,0,0.151619
3922,0,0.15554
3923,0,0.161819
3924,0,0.156751
3925,0,0.150744
3926,0,0.161218
3927,0,0.154732
3928,0,0.15341
3929,0,0.153355
3930,0,0.150449
3931,0,0.161543
3932,0,0.153102
3933,0,0.151008
3934,0,0.15719
3935,0,0.160249
3936,0,0.159609
3937,0,0.157357
3938,0,0.153774
3939,0,0.149723
3940,0,0.154172
3941,0,0.153372
3942,0,0.15264
3943,0,0.149258
3944,0,0.149205
3945,0,0.152859
3946,0,0.152675
3947,0,0.132479
3948,0,0.146772
3949,0,0.152981
3950,0,0.151552
3951,0,0.147955
3952,0,0.150227
3953,0,0.14733
3954,0,0.153507
3955,0,0.151428
3956,0,0.150789
3957,0,0.146303
3958,0,0.14826
3959,0,0.153609
3960,0,0.147769
3961,0,0.16062
3962,0,0.15
3963,0,0.151477
3964,0,0.156542
3965,0,0.166578
3966,0,0.172899
3967,0,0.15962
3968,0,0.151602
3969,0,0.19734
3970,0,0.147762
3971,0,0.148159
3972,0,0.154118
3973,0,0.149798
3974,0,0.148224
3975,0,0.150019
3976,0,0.151874
3977,0,0.150862
3978,0,0.151
3979,0,0.148594
3980,0,0.162619
3981,0,0.154124
3982,0,0.160022
3983,0,0.148999
3984,0,0.141575
3985,0,0.148405
3986,0,0.139371
3987,0,0.150515
3988,0,0.143883
3989,0,0.150678
3990,0,0.147581
3991,0,0.291459
3992,0,0.143243
3993,0,0.153419
3994,0,0.147927
3995,0,0.150943
3996,0,0.152756
3997,0,0.160551
3998,0,0.142875
3999,0,0.134889
4000,0,0.119154
4001,0,0.107974
4002,0,0.131957
4003,0,0.13646
4004,0,0.132815
4005,0,0.127402
4006,0,0.132728
4007,0,0.134044
4008,0,0.136287
4009,0,0.132455
4010,0,0.149702
4011,0,0.152503
4012,0,0.1561
4013,0,0.153422
4014,0,0.147184
4015,0,0.147175
4016,0,0.152529
4017,0,0.158855
4018,0,0.165755
4019,0,0.154515
4020,0,0.150425
4021,0,0.161271
4022,0,0.155402
4023,0,0.155419
4024,0,0.159412
4025,0,0.159726
4026,0,0.161383
4027,0,0.153274
4028,0,0.158041
4029,0,0.147199
4030,0,0.153608
4031,0,0.149255
4032,0,0.150192
4033,0,0.154939
4034,0,0.155422
4035,0,0.153174
4036,0,0.154255
4037,0,0.152932
4038,0,0.149862
4039,0,0.153802
4040,0,0.155272
4041,0,0.152733
4042,0,0.149887
4043,0,0.150291
4044,0,0.152202
4045,0,0.134246
4046,0,0.237639
4047,0,0.156236
4048,0,0.153364
4049,0,0.148882
4050,0,0.148752
4051,0,0.157257
4052,0,0.142903
4053,0,0.172327
4054,0,0.194254
4055,0,0.178626
4056,0,0.18939
4057,0,0.252966
4058,0,0.163375
4059,0,0.180604
4060,0,0.16919
4061,0,0.169893
4062,0,0.175775
4063,0,0.177548
4064,0,0.173693
4065,0,0.150218
4066,0,0.177196
4067,0,0.162463
4068,0,0.157118
4069,0,0.168742
4070,0,0.155488
4071,0,0.16281
4072,0,0.157617
4073,0,0.147405
4074,0,0.176513
4075,0,0.170827
4076,0,0.152859
4077,0,0.180744
4078,0,0.144473
4079,0,0.150273
4080,0,0.143004
4081,0,0.162645
4082,0,0.14764
4083,0,0.150887
4084,0,0.160153
4085,0,0.161632
4086,0,0.167465
4087,0,0.165357
4088,0,0.156753
4089,0,0.184847
4090,0,0.157233
4091,0,0.146205
4092,0,0.158017
4093,0,0.158092
4094,0,0.096223
4095,0,0.059201
4096,0,0.0647
4097,0,0.057507
4098,0,0.059258
4099,0,0.05648
4100,0,0.057488
4101,0,0.057108
4102,0,0.060684
4103,0,0.0561
4104,0,0.056667
4105,0,0.058838
4106,0,0.0609
4107,0,0.058154
4108,0,0.058073
4109,0,0.057076
4110,0,0.061209
4111,0,0.063378
4112,0,0.058905
4113,0,0.07443
4114,0,0.056494
4115,0,0.057209
4116,0,0.054153
4117,0,0.055734
4118,0,0.055184
4119,0,0.054332
4120,0,0.053431
4121,0,0.054582
4122,0,0.054497
4123,0,0.054628
4124,0,0.052368
4125,0,0.054859
4126,0,0.055953
4127,0,0.05443
4128,0,0.053668
4129,0,0.052313
4130,0,0.052619
4131,0,0.054871
4132,0,0.054599
4133,0,0.056349
4134,0,0.058306
4135,0,0.055907
4136,0,0.053162
4137,0,0.053931
4138,0,0.053894
4139,0,0.054104
4140,0,0.053269
4141,0,0.056624
4142,0,0.054723
4143,0,0.052818
4144,0,0.059953
4145,0,0.15598
4146,0,0.178419
4147,0,0.132592
4148,0,0.155853
4149,0,0.217985
4150,0,0.146306
4151,0,0.130725
4152,0,0.138384
4153,0,0.148386
4154,0,0.128825
4155,0,0.152043
4156,0,0.146847
4157,0,0.144483
4158,0,0.210209
4159,0,0.155366
4160,0,0.134499
4161,0,0.133955
4162,0,0.147892
4163,0,0.151315
4164,0,0.150653
4165,0,0.14911
4166,0,0.150252
4167,0,0.14912
4168,0,0.150379
4169,0,0.148771
4170,0,0.153417
4171,0,0.162083
4172,0,0.152922
4173,0,0.152444
4174,0,0.15283
4175,0,0.164832
4176,0,0.155509
4177,0,0.155769
4178,0,0.15939
4179,0,0.152425
4180,0,0.1473
4181,0,0.146371
4182,0,0.146705
4183,0,0.234508
4184,0,0.152314
4185,0,0.147244
4186,0,0.151563
4187,0,0.155087
4188,0,0.16462
4189,0,0.162728
4190,0,0.156964
4191,0,0.153631
4192,0,0.157907
4193,0,0.159677
4194,0,0.15528
4195,0,0.153239
4196,0,0.146947
4197,0,0.154548
4198,0,0.154506
4199,0,0.149116
4200,0,0.152387
4201,0,0.160679
4202,0,0.170798
4203,0,0.17037
4204,0,0.161728
4205,0,0.181989
4206,0,0.174567
4207,0,0.192836
4208,0,0.162149
4209,0,0.166955
4210,0,0.170015
4211,0,0.174388
4212,0,0.149455
4213,0,0.166354
4214,0,0.154701
4215,0,0.174464
4216,0,0.161855
4217,0,0.174049
4218,0,0.151833
4219,0,0.155934
4220,0,0.194902
4221,0,0.181256
4222,0,0.173852
4223,0,0.158857
4224,0,0.148555
4225,0,0.152853
4226,0,0.153483
4227,0,0.202615
4228,0,0.212919
4229,0,0.062367
4230,0,0.066985
4231,0,0.071694
4232,0,0.129229
4233,0,0.062281
4234,0,0.062566
4235,0,0.112617
4236,0,0.154979
4237,0,0.148966
4238,0,0.162636
4239,0,0.152878
4240,0,0.148303
4241,0,0.145665
4242,0,0.153101
4243,0,0.152147
4244,0,0.15213
4245,0,0.154466
4246,0,0.153236
4247,0,0.147228
4248,0,0.153617
4249,0,0.15159
4250,0,0.146076
4251,0,0.151467
4252,0,0.157224
4253,0,0.15393
4254,0,0.154197
4255,0,0.186
4256,0,0.169546
4257,0,0.155703
4258,0,0.15389
4259,0,0.153437
4260,0,0.148424
4261,0,0.159924
4262,0,0.152127
4263,0,0.157029
4264,0,0.167349
4265,0,0.168438
4266,0,0.157413
4267,0,0.157412
4268,0,0.159632
4269,0,0.168656
4270,0,0.154913
4271,0,0.153054
4272,0,0.151568
4273,0,0.153992
4274,0,0.161786
4275,0,0.148495
4276,0,0.154121
4277,0,0.151383
4278,0,0.152417
4279,0,0.149109
4280,0,0.151121
4281,0,0.149387
4282,0,0.148452
4283,0,0.150814
4284,0,0.157295
4285,0,0.143453
4286,0,0.147695
4287,0,0.222237
4288,0,0.149903
4289,0,0.150217
4290,0,0.184341
4291,0,0.12834
